actor_id,actor_name
9768,Francisco Rabal
37464,Muni
3910,Frances McDormand
19668,U Aung Ko
8978,Spalding Gray
19669,Tiara Jacquelina
19670,Ann Howard
19671,Ye Myint
19672,Cho Cho Myint
19674,Michael Pickells
46392,Lou Reed
46393,Roseanne Barr
10963,José Zúñiga
7180,John Candy
24203,Rhea Perlman
18916,Kevin J. O'Connor
3173,G. D. Spradlin
3214,Steven Wright
14702,Cathy Moriarty
10713,Eric Idle
159788,Joe Nipote
86434,Joe Alaskey
18,Brad Garrett
76239,Garette Ratliff Henson
158037,Jessica Wesson
1241,John Turturro
327,Mekhi Phifer
21353,Isaiah Washington
98887,Peewee Love
21848,Regina Taylor
98889,Thomas Jefferson Byrd
86462,Kirk Jones
350,Laura Linney
21043,Dylan Walsh
982276,Lorene Noh
23967,Mary Ellen Trainor
95747,Misty Rosas
52043,Stuart Pankin
5292,Denzel Washington
110,Viggo Mortensen
27448,Rocky Carroll
113387,Jaime Gomez
154295,Michael Milhoan
104503,Scott Burkholder
73033,Robert Crumb
95663,Aline Kominsky
1369235,Charles Crumb
1369236,Maxon Crumb
1369237,Martin Muller
1250528,Robert Hughes
22462,Joaquim de Almeida
5295,Carlos Andrés Gómez
53763,Tito Larriva
53764,Angel Aviles
1896,Don Cheadle
11067,Terry Kinney
35038,Mel Winkler
8354,Albert Hall
55274,Lisa Nicole Carson
55275,Jernard Burks
16940,Jeremy Irons
2231,Samuel L. Jackson
6804,Graham Greene
13023,Colleen Camp
17351,Larry Bryggman
141747,Anthony Peck
91421,Nicholas Wyman
45337,Sam Phillips
34395,Kevin Chamberlin
16850,Rose McGowan
1582,James Duval
51670,Johnathon Schaech
157847,Cress Williams
61632,Dustin Nguyen
11152,Margaret Cho
136228,Christopher Knight
18070,Nicky Katt
102979,Perry Farrell
6368,Embeth Davidtz
22169,Tom Bell
9138,Gemma Jones
17648,James Purefoy
21343,Ben Chaplin
1232075,Kenneth Anderson
738,Sean Connery
1205,Richard Gere
29068,Ben Cross
15498,Liam Cunningham
34720,Christopher Villiers
52375,Valentine Pelka
186032,Colin McCormack
11857,John Gielgud
147,Michael Madsen
18261,Jayne Atkinson
18260,August Schellenberg
17918,Francis Capra
7430,Elizabeth Peña
4602,Jon Tenney
588,M. Emmet Walsh
9012,Jonny Lee Miller
11701,Angelina Jolie
17772,Jesse Bradford
26457,Matthew Lillard
26473,Fisher Stevens
19958,Alberta Watson
65141,Laurence Mason
17859,Wendell Pierce
2387,Patrick Stewart
42722,Michael T. Weiss
180422,Bryan Batt
8536,Victor Garber
15415,Peter Maloney
6384,Keanu Reeves
2133,Dina Meyer
3317,Takeshi Kitano
21411,Ice-T
16644,Dolph Lundgren
538687,Denis Akiyama
9290,Henry Rollins
23378,Barbara Sukowa
1646,Udo Kier
122159,Tracy Tweed
2882,Diane Lane
23346,Armand Assante
920,Jürgen Prochnow
2201,Max von Sydow
64102,Christopher Adamson
106765,Joanna Miles
6720,Joan Chen
9296,Balthazar Getty
13445,Tia Carrere
2283,Stanley Tucci
1535,Brian Doyle-Murray
3093,Abe Vigoda
16119,Charles Napier
6396,Richard Edson
18262,Richard Riehle
46924,Alex Datcher
55755,Richard T. Jones
57387,Leo Fitzpatrick
5916,Rosario Dawson
2838,Chloë Sevigny
57389,Justin Pierce
1187713,Sajan Bhagat
1187714,Billy Valdes
1187715,Billy Waldeman
1187716,Javier Nunez
1187717,Luis Núñez
1187718,Christian Bruna
2229,Catherine Keener
6474,James Le Gros
22970,Peter Dinklage
82220,Danielle von Zerneck
171672,Rica Martens
18472,Kevin Corrigan
105309,Robert Wightman
2154,Scott Bakula
156136,Joel Swetow
8214,Barry Del Sherman
56440,Joseph Latimore
56441,Sheila Tousey
3418,Vincent Schiavelli
55875,Ashley Tesoro
13638,Thomas Gibson
73296,Ruth Marshall
78685,Cameron Bancroft
18658,Mia Kirshner
78686,Joanne Vannicola
5940,Matthew Ferguson
3720,Rick Roberts
237,Aidan Devine
78687,Robert Higden
78688,Sylvain Morin
175540,Richard Chaim
162949,Robert Nadir
8693,Jude Ciccolella
954763,Amy Sakasitz
64025,T.J. Lowther
14721,Kevin Dunn
11662,Jason Lee
23646,Jeremy London
19144,Shannen Doherty
4174,Claire Forlani
880,Ben Affleck
12132,Michael Rooker
19302,Jason Mewes
19303,Kevin Smith
56895,Amy Jo Johnson
50098,Jason David Frank
56896,David Yost
50096,Johnny Yong Bosch
56897,Steve Cardenas
536099,Karan Ashley
200201,Paul Schrier
1215855,Jason Narvy
652,Paul Freeman
60464,Gabrielle Fitzpatrick
20,Elizabeth Perkins
3391,Kathleen Turner
2395,Whoopi Goldberg
32362,Jon Bon Jovi
104799,Shadia Simmons
1217865,Erica Luttrell
545828,Marina Zudina
102754,Fay Ripley
88519,Evan Richards
550752,Igor Volkov
1281840,Sergei Karlenkov
12248,Alec Guinness
47434,Aleksandr Pyatkov
586221,Nikolai Pastukhov
223412,Aleksandr Bureyev
1165647,Yuriy Sherstnyov
8949,Peter Fonda
5602,David Lynch
15440,Jared Harris
18326,Dennis Miller
18327,Wendy Gazelle
18328,Ken Howard
6930,Diane Baker
1472,Ray McKinnon
553720,Daniel Schorr
29051,L. Scott Caldwell
15251,Robert Gossett
149209,Mia Cottet
112085,Joey Simmrin
34486,Ashley Johnson
57674,Alexa PenaVega
23626,Liev Schreiber
176628,Anthony DeSando
8695,Guillermo Díaz
56694,Donna Mitchell
1244266,Sasha von Scherler
31282,Richard Topol
18161,Simon Verhoeven
13550,Elias Koteas
12519,Virginia Madsen
6163,Adam Goldberg
99,Amanda Plummer
1206614,Shawn Nelson
1525535,Emily Conforto
12021,Mia Farrow
3417,Tony Goldwyn
349,Scott Glenn
18248,Mary-Louise Parker
3982,Xander Berkeley
14329,Dean Norris
54246,Peter Friedman
69055,Jessica Harper
5151,Beth Grant
1397377,Julie Burgess
1397378,Ronnie Farer
64,Gary Oldman
3087,Robert Duvall
4002,Roy Dotrice
55316,Larissa Laskin
103902,Kurtis Blow
16450,Sean Combs
19767,Snoop Dogg
2041,Dr. Dre
153997,Warren G.
5384,Method Man
107129,The Notorious B.I.G.
82431,Slick Rick
19189,Elizabeth Berkley
6677,Kyle MacLachlan
11150,Gina Gershon
2055,Robert Davi
105626,Alan Rachins
77279,Gina Ravera
955883,Lin Tucci
9312,Greg Travis
37254,Al Ruscio
227,William Hurt
46395,Stephen Gevedon
6195,Harold Perrineau
2178,Forest Whitaker
6065,Dennis Quaid
26467,Kyra Sedgwick
16841,Brett Cullen
1459064,Haley Aull
1483630,Anne Shropshire
80780,Ginnie Randall
57395,Natasha Henstridge
2282,Ben Kingsley
1812,Michelle Williams
33713,Jordan Lund
136482,Herta Ware
102580,William Utay
18992,Aidan Quinn
3713,Frances Fisher
6197,Brian Dennehy
78717,Lexi Randall
1387330,Kaytlyn Knowles
1274513,Francesca Eastwood
177905,Joe Stevens
879,Billy Bob Thornton
11395,Victor Wong
5469,Ralph Fiennes
7132,Vincent D'Onofrio
886,William Fichtner
7486,Michael Wincott
14607,Brigitte Bako
11024,Kelly Hu
5476,Nino Castelnuovo
28608,Anne Vernon
46935,Mireille Perrey
46936,Marc Michel
46937,Ellen Farner
18767,Jean Champion
46938,Pierre Caden
46939,Jean-Pierre Dorat
30613,Keith Carradine
20005,Moira Kelly
147119,Vincent Spano
1236832,Julia Devin
44621,Ray Reinhardt
31391,Barbara Tarbuck
51582,Ned Vaughn
195762,Kerrie Cullen
156869,Bob Minor
723,Patrick Swayze
4787,Joseph Mazzello
24535,David Marshall Grant
38085,Michael O'Keefe
4942,John Diehl
72862,Brock Pierce
106119,David Hart
40938,Romane Bohringer
19068,Dominique Blanc
150916,Nita Klein
1163055,Felicie Pasotti Cabarbaye
46274,James Thiérrée
1163056,Emmanuelle Oppo
12952,Christopher Hampton
146375,Denise Chalem
5723,John Leguizamo
52474,Jason London
78589,RuPaul
17488,Alice Drummond
10401,Blythe Danner
3229,Arliss Howard
23880,Steven Seagal
10866,Eric Bogosian
5616,Everett McGill
25541,Katherine Heigl
9779,Моррис Честнат
11803,Peter Greene
32286,Patrick Kilpatrick
32288,Afifi Alaouie
32289,Andy Romano
1533,Andie MacDowell
50807,Michael Richards
1238944,Nathan Watt
56696,Isaac Mizrahi
547866,John Galliano
533007,Kate Moss
588627,Linda Evangelista
37946,Aitana Sánchez-Gijón
5401,Anthony Quinn
7353,Angélica Aragón
1194312,Evangelina Elizondo
23959,Debra Messing
3753,Giancarlo Giannini
1269,Kevin Costner
59350,Chaim Girafi
3432,Rick Aviles
49832,R. D. Call
59352,Zitto Kazann
10478,Jeanne Tripplehorn
2778,Dennis Hopper
1240,Jack Kehler
33162,Harry Belafonte
6473,Kelly Lynch
13307,Margaret Avery
19453,Tom Bower
6913,Ellen Barkin
15234,David Arquette
18979,Christina Applegate
16433,James Gammon
88163,Marjoe Gortner
3926,Albert Finney
21245,Greta Scacchi
38941,Jim Sturgess
68014,Ben Silverstone
10670,Maryam d'Abo
72328,Bruce Myers
146237,Joe Beattie
11511,Daniel Stern
4253,Jon Polito
1274,Brad Sullivan
43366,Ann Dowd
16293,Anthony Heald
43772,Tom Wood
31170,Blake Bashoff
94968,Corey Carrier
94969,Michael Galeota
94970,Max Goldblatt
82796,Nikita Mikhalkov
82795,Oleg Menshikov
14593,Ingeborga Dapkunaite
99311,Vyacheslav Tikhonov
500625,Nadezhda Mikhalkova
17482,André Oumansky
1641,Katrin Cartlidge
1118,Rade Serbedzija
136170,Grégoire Colin
113758,Labina Mitevska
17787,Phyllida Law
1372190,Silvija Stojanovska
47589,Jay Villiers
1372191,Josif Josifovski
1372192,Kiril Ristoski
936762,Petar Mirčevski
569,Ethan Hawke
1146,Julie Delpy
571,Andrea Eckert
572,Hanno Pöschl
573,Karl Bruckschwaiger
574,Tex Rubinowitz
146859,Erni Mangold
3735,Dominik Castell
3738,Haymon Maria Buttinger
3737,Harold Waiglein
7333,Darren McGavin
11367,Bradley Whitford
33489,Josh Mostel
77075,Norm Macdonald
188694,Mark Beltzman
11519,Larry Hankin
77226,Theresa Merritt
954122,Dina Platias
22131,J.T. Walsh
23975,Lee Garlington
10475,Lois Chiles
10297,Matthew McConaughey
1736,James Remar
39112,Billy Wirth
51215,Aeryk Egan
1255228,Peter Moore
27993,Jeffrey Combs
27995,Barbara Crampton
80291,Jonathan Fuller
105645,Jessica Dollarhide
27279,Massimo Sarchielli
136813,Elisabeth Kaza
72246,Luca Zingaretti
1191529,Helen Stirling
1191530,Alessandro Sebastian Satta
123547,Raffaella Offidani
6613,Minnie Driver
89021,Geraldine O'Rawe
9825,Saffron Burrows
5472,Colin Firth
49735,Aidan Gillen
20282,John Kavanagh
73284,Tony Doyle
23629,Brian O'Halloran
23630,Jeff Anderson
23632,Lisa Spoonhauer
23631,Marilyn Ghigliotti
20503,Scott Mosier
23633,Walt Flanagan
23634,Scott Schiaffo
21405,David Klein
3084,Marlon Brando
19888,Géraldine Pailhas
19889,Bob Dishy
25214,Stephen Singer
25215,Джо Чампа
1536,Marita Geraghty
55636,Donald Sutherland
19152,Dylan Baker
56485,Jacqueline Kim
49958,Rosemary Forsyth
8266,Suzie Plakson
21089,Bruce Greenwood
37041,Andrew McCarthy
1743,Denise Crosby
29446,Armin Shimerman
52288,Jim Byrnes
63791,Jay Brazeau
12055,John Cassini
20759,Yancy Butler
2169,Michael Jeter
21563,Corin Nemec
40258,Kyle Secor
29383,Luca Bercovici
40259,Malcolm-Jamal Warner
18331,Nancy Travis
14344,Stuart Wilson
65537,Krystia Mova
65538,Jonathan Vega
65539,Rodolphe Vega
1402412,Gilberto Cortés
1402413,Jorge Cruz
1402414,Carlos Moreno
1402415,Eduardo Valenzuela
8534,Kathy Bates
33448,Judy Parfitt
1218072,Ellen Muth
8447,Jeff Daniels
8437,Teri Garr
76131,Karen Duffy
7867,Charles Rocket
65020,Victoria Rowell
77547,Brady Bluhm
184180,Cam Neely
1623,Sihung Lung
65352,Yu-Wen Wang
65353,Jacklyn Wu 
65354,Yang Kuei-Mei
57054,Winston Chao
26739,Sylvia Chang
71172,Chen Chao-jung
565145,Lester Chan
1416647,Yu Chen
57057,Kuei Ya-Lei
98,Sarah Polley
7708,Arsinée Khanjian
58805,David Hemblen
123319,Calvin Green
123320,Peter Krantz
65002,Dana Delany
24589,Paul Mercurio
707,Dan Aykroyd
1210,Héctor Elizondo
2124,Iman
33836,Sean O'Bryan
128012,Stephanie Niznik
218159,Phil Redrow
4004,Jeffrey Jones
1532,Bill Murray
7133,Max Casella
8945,Kevin Kline
1003,Jean Reno
16328,Adam Brooks
33161,François Cluzet
20018,Suzan Anbeh
23647,Renée Humphrey
7904,Billy Crystal
26513,Debra Winger
15416,Richard Masur
199,Julie Kavner
34691,John Spencer
1028072,Mary Ann Hermansen
1312327,Bill Laimbeer
1214271,John Starks
13920,Mimi Rogers
52374,Bruce Davison
48464,Joel Palmer
1075022,Dakotah
975639,Josh Wannamaker
179441,Margot Finley
77210,Matthew Bennett
1075023,St. Clair McColl
84213,Bill Farmer
43125,Rob Paulsen
93663,Kellie Martin
15775,Kevin Lima
265863,Jenna von Oy
51750,Joey Lawrence
40680,Julie Brown
78076,Wayne Allwine
13312,Rae Dawn Chong
85313,Max Pomeranc
8854,Bill Cobbs
27395,Federico Pacifici
1492913,Clarinda Ross
16240,Stefano Dionisi
39195,Elsa Zylberstein
1924,Jeroen Krabbé
25838,Caroline Cellier
86812,Ted Manson
37825,Afemo Omilami
15309,Lori Petty
58813,Erich Anderson
12312,Richard Anderson
161537,Thomas Babson
44616,Monty Bane
94752,Ernie Lee Banks
66101,Michael Boatman
57991,Wanda De Jesus
134119,William Gates
134120,Arthur Agee
122449,Steve James
15091,Melanie Lynskey
15092,Sarah Peirse
15093,Simon O'Connor
15094,Diana Kent
15095,Gilbert Goldie
173451,Jed Brophy
1085972,Darien Takle
1238424,Peter Elliott
57119,Sinbad
14104,Phil Hartman
387,Kim Greist
59945,Mason Adams
42059,Kim Murphy
13644,Tony Longo
6588,Isabella Rossellini
55851,Johanna ter Steege
23797,Marco Hofschneider
22,Barry Humphries
56101,Gerard Horan
6970,Christopher Fulford
77337,Aaron Schwartz
77330,Kenan Thompson
26042,Jerry Stiller
32394,Anne Meara
116805,Paul Feig
147499,Shaun Weiss
1462,Tim Blake Nelson
11389,John Lone
81108,Yoshio Harada
80607,Yoko Shimada
19589,Mari Natsuki
84656,Tak Kubota
305332,Masumi Okada
953728,Toshishiro Obata
504,Tim Robbins
23708,Lou Jacobi
11275,Stephen Fry
20626,Joseph Maher
69300,Gene Saks
4252,Tony Shalhoub
500,Tom Cruise
9029,Stephen Rea
9031,Domiziana Giordano
24241,Sara Stockbridge
1733,Nick Nolte
18766,Jean-Pierre Aumont
41688,Seth Gilliam
2369,Michael Lonsdale
77761,John G. Brennan
83480,Kamal Ahmed
21282,William Hickey
1465971,Alan North
11484,Suzanne Shepherd
1005,Peter Appel
12208,Ozzy Osbourne
1100,Arnold Schwarzenegger
14699,Pamela Reed
93620,Welker White
19151,James Eckhouse
56871,Blair Underwood
15532,Ruby Dee
122491,Christopher Murray
36170,Daniel J. Travanti
13726,Ned Beatty
21403,Thomas Ian Nicholas
14324,Joss Ackland
10672,Art Malik
8784,Daniel Craig
24618,Paloma Baeza
9994,Helen Hunt
49824,Kathryn Erbe
10182,Ving Rhames
2,Mark Hamill
4,Carrie Fisher
5,Peter Cushing
6,Anthony Daniels
130,Kenny Baker
24343,Peter Mayhew
24342,David Prowse
17187,Trini Alvarado
84093,Liesel Matthews
45453,Eleanor Bron
34407,Rusty Schwimmer
4938,Vanessa Lee Chester
26293,Rachael Bella
38670,Camilla Belle
155864,Kelsey Mulrooney
1506286,Lauren Blumenfeld
110077,Crissy Rock
195410,Vladimir Vega
1168012,Sandie Lavelle
1168013,Mauricio Venegas
5538,Ray Winstone
1147904,Clare Perkins
1168014,Jason Stracey
1653372,Luke Brown
1653373,Lily Farrell
1653374,Scottie Moore
4885,Emmanuelle Béart
55926,Nathalie Cardone
20853,André Wilms
47336,Marc Lavoine
28149,Christiane Minazzoli
25166,Dora Doll
28189,Mario David
19162,Jean-Pierre Cassel
27643,Marco Leonardi
1068840,Regina Torné
553167,Ada Carrasco
148189,Mario Iván Martínez
976202,Claudette Maillé
168176,Yareli Arizmendi
104381,Joaquín Garrido
1727824,Pilar Aranda
1188395,Rodolfo Arias
9976,Henry Thomas
11068,Karina Lombard
37430,Gordon Tootoosis
37431,John Novak
37432,Robert Wisden
1048574,David Kaye
22675,Damon Wayans
149010,Orlando Brown
80987,Karyn Parsons
204411,Steven Martini
26999,Chris Owen
67786,Joseph Blaire
15537,Leonard L. Thomas
173964,Andrew Leeds
59229,Damien Dante Wayans
13333,Vanessa Redgrave
12150,Maximilian Schell
37205,David Vadim
104380,Seidy López
16429,Jacob Vargas
5953,Spike Jonze
53910,Los Lobos
6449,Warren Beatty
6598,Katharine Hepburn
52865,Garry Shandling
43476,Chloe Webb
1524,Harold Ramis
30585,Brenda Vaccaro
9777,Cuba Gooding Jr.
204122,Daisy Eagan
62646,Marc John Jefferies
13602,Joie Lee
1549301,LaTanya Richardson Jackson
15735,Helen Mirren
65,Ian Holm
11278,Rupert Graves
18191,Amanda Donohoe
7031,Julian Rhind-Tutt
5473,Julian Wadham
20070,Jim Carter
10746,Geoffrey Palmer
8930,John Cleese
20768,Cherie Lunghi
28768,Farrah Fawcett
54812,Chevy Chase
66606,George Wendt
147491,David Shiner
44792,Art LaFleur
4255,Richard Portnow
47771,Richard Foronjy
147492,Chief Leonard George
29803,Madeline Kahn
26715,Robert Klein
57829,Anthony LaPaglia
3026,Rob Reiner
1953,Casey Siemaszko
56487,Adam LaVorgna
1449695,Brian Christopher
4786,Richard Attenborough
52951,Jane Leeves
11717,Mara Wilson
41421,Jennifer Morrison
6575,Gil Bellows
17832,Carla Gugino
587,Edward James Olmos
33181,Jimmy Smits
65344,Esai Morales
92326,Constance Marie
89499,Jonathan Hernandez
129872,Jenny Gago
109627,Eduardo López Rojas
129871,Rafael Cortés
537,Stephen Tobolowsky
1370,Brad Dourif
3636,Paul Newman
5698,Jessica Tandy
14792,Josef Sommer
1233,Philip Seymour Hoffman
20162,Natasha Richardson
20163,Richard Libertini
20164,Robin Mullins
12538,Nick Searcy
4654,Jeremy Davies
20165,O'Neal Compton
20166,Joe Inscoe
20167,Stephanie Dawn Wood
122712,Sharron Corley
18272,Gabriel Casseus
18795,Heavy D
90776,Roscoe Orman
1187,Saul Stein
927666,Michele Morgan
74195,Toru Nakamura
23920,Chad McQueen
26783,Conan Lee
43773,Andreas Katsulas
21385,Tony Sirico
72983,Manny Pérez
4438,Manny Siverio
61233,Larry Romano
13918,Elizabeth Hurley
51799,Craig Fairbrass
20056,Keith Allen
137952,Jesse Birdsall
18019,Craig Kelly
148543,Anita Dobson
230665,Sue Price
40644,Chad Stahelski
94648,Tina Cote
94663,Earl White
94656,Jahi J.J. Zuri
1263308,Karen Studer
1263309,Shelton Baily
91897,Jon H. Epstein
1041315,Sharon Bruneau
975563,Debbie Muggli
1212,Laura San Giacomo
80365,Paul Rhys
5130,Cristi Conaway
3198,Rodney Dangerfield
3202,Edie McClurg
3208,Maria Pitillo
3210,Sean Stone
1954,Billy Zane
6751,Siobhan Fallon
61607,Adam LeFevre
7241,Rena Owen
7242,Temuera Morrison
7243,Mamaengaroa Kerr-Bell
7244,Julian Arahanga
7245,Taungaroa Emile
7246,Rachael Morris Jr.
7247,Joseph Kairau
7248,Cliff Curtis
7249,Pete Smith
7250,George Henare
24967,Alyssa Milano
44049,Belinda Bauer
1228787,Kathryne Dora Brown
1582756,Walter Kim
149542,Kate Rodger
4483,Dustin Hoffman
18352,Patrick Dempsey
2137,Benito Martinez
10649,Malick Bowens
1010,Michael Badalucco
13420,Ellen Greene
122230,Elizabeth Regen
977543,Carl J. Matusovich
1171233,Eric Challier
1434041,Ruben Rabasa
84182,Luis Raúl
23764,Эрика Элениак
4250,Michael Lerner
12647,Armin Mueller-Stahl
17413,Julio Oscar Mechoso
2319,Maria de Medeiros
9372,Marcus Chong
93279,Bobby Brown
15899,Jenifer Lewis
40377,Roger Guenveur Smith
1591266,Nefertiti
113794,Wang Lai
1570976,Bo Z. Wang
1570978,Deb Snyder
1570979,Fanny De Luz
1570980,Haan Lee
929239,Wang Hung-Chang 
1570981,Jeanne Kuo Chang
1570982,James Lou
3900,Linus Roache
18023,Robert Carlyle
61840,Cathy Tyson
94741,Christine Tremarco
47643,Robert Pugh
80366,Lesley Sharp
1226592,James Ellis
110455,Tony Booth
29698,Paul Barber
52602,Rob Morrow
13324,Paul Scofield
10776,Elizabeth Wilson
568531,Allan Rich
16145,Youki Kudoh
1333696,Akira Takayama
3134,Tamlyn Tomita
7450,Toshirō Mifune
136380,Yôko Sugi
1728269,Christianne Mays
6553,Isabelle Adjani
6012,Daniel Auteuil
7037,Jean-Hugues Anglade
20239,Vincent Pérez
31895,Virna Lisi
16923,Pascal Greggory
23961,Claudio Amendola
54153,Miguel Bosé
18514,Asia Argento
934,Russell Crowe
2144,Tobin Bell
66288,Roberts Blossom
2314,Peter Falk
61962,D. B. Sweeney
37422,Jan Rubes
69415,Ernie Sabella
5676,Marcello Mastroianni
20710,Chiara Mastroianni
326,Kim Basinger
5682,Anouk Aimée
25258,Rossy de Palma
29408,Ute Lemper
1352,Jean-Louis Trintignant
1356,Jean-Pierre Lorit
1354,Frédérique Feder
49025,Samuel Le Bihan
27983,Marion Stalens
1145,Zbigniew Zamachowski
1137,Juliette Binoche
1138,Benoît Régent
1139,Florence Pernel
1140,Charlotte Véry
1141,Hélène Vincent
1142,Philippe Volter
17894,Claude Duneton
38170,Hugues Quester
267962,Emmanuelle Riva
1147,Janusz Gajos
1148,Jerzy Stuhr
1149,Aleksander Bardini
1138501,Grzegorz Warchol
6415,Cezary Harasimowicz
7119,Jerzy Nowak
19075,Philippe Morier-Genoud
998494,Ning Jing
1019795,Wu Gang
42206,Matt McCoy
43301,Sherry Miller
110553,Amos Crawley
4761,Darlanne Fluegel
9274,James Brolin
53596,Martin Neufeld
995601,Matthew Dupuis
179270,Bruce Dinsmore
1087584,Linda Sorensen
58169,Vlasta Vrána
977522,Linda Singer
65348,Al Franken
28778,Shirley Knight
1166,Harris Yulin
99407,Lesley Boone
99408,John Link Graney
11806,Julia Sweeney
9260,Michelle Nicastro
3785,Jack Palance
88946,Howard McGillin
88948,Steve Vinovich
88949,Mark Harelik
947905,James Arrington
88950,Joel McKinnon Miller
43364,Dakin Matthews
144523,Jeni Courtney
33398,Eileen Colgan
96671,Mick Lally
28743,John Lynch
1813030,Pat Slowey
199942,Dave Duffy
1508585,Declan Hannigan
522,Rod Steiger
21315,Eric Roberts
26651,Mario Ernesto Sánchez
26652,Sergio Doré Jr.
26653,Chase Randolph
26654,Jeana Bell
26655,Brittany Paige Bouck
6856,Kurt Russell
13548,James Spader
228173,Jaye Davidson
22138,Alexis Cruz
15441,Mili Avital
15374,Leon Rippy
67711,French Stewart
22139,Carlos Lauchu
777,Judge Reinhold
19957,Wendy Crewson
38582,David Krumholtz
141801,Paige Tamada
92119,Larry Brandenburg
4568,Jayne Eastwood
190621,Kenny Vadas
6574,Clancy Brown
6576,Mark Rolston
6577,James Whitmore
6573,William Sadler
12645,Jeffrey DeMunn
17258,Kerry Fox
2040,Christopher Eccleston
3061,Ewan McGregor
25136,Ken Stott
149359,Colin McCredie
3064,Peter Mullan
480,Gary Lewis
1739314,Frances Low
1739324,Robert David MacDonald
98950,Michael Harris
25306,Mel Harris
58414,Dina Merrill
85500,Sab Shimono
57353,David Graf
152670,Fran Ryan
44052,John Ingle
64846,Jorge Perugorría
72642,Vladimir Cruz
72644,Mirta Ibarra
72645,Francisco Gattorno
1809288,Joel Angelino
1475682,Marilyn Solaya
1199993,Andrés Cortina
1378145,Antonio Carmona
1718930,Ricardo Ávila
1809289,María Elena del Toro
41820,Michelle Forbes
521717,T.E. Russell
58491,Matthew Flint
52801,Patrick Fischler
26470,Jerry Levine
15337,John Polson
96460,Deborah Kennedy
115713,Joss Moroney
