actor_id,movie_id,character
1364310,336206,Saša
1470510,336206,Božo / Ivno
1156171,336206,Ivanov / Lukin otac
38004,336206,Ivanova baba
1470511,336206,Mane / Dino
1470512,336206,Dinka
1470513,336206,Petra
68903,45075,Kyeon-Ja
132148,45075,Kyeon-Ja
127710,45075,Baek-Ji
140312,45075,Lord Song
63441,45075,King Seonjo
88298,45075,Han Sin-Gyun
1191471,45075,Lord Park
552072,45075,tableware maker
578838,45075,Lord Yoo
227638,45075,Lord Jung
1062732,83052,Noémie
1062733,83052,Priscilla
1062734,83052,Martha
83191,83052,Tony
1062736,83052,Alain
1062737,83052,Isabelle
1062738,83052,Music Professor
1062739,83052,Mme Schaeffer
1062740,83052,L'inspecteur
1062741,83052,Clément
3999,12448,Quasimodo (voice)
33259,12448,Madellaine (voice)
8945,12448,Phoebus (voice)
21731,12448,Sarousch (voice)
3416,12448,Esmeralda (voice)
9640,12448,Zephyr (voice)
1206,12448,Gargoyle Hugo (voice)
20749,12448,Gargoyle Victor (voice)
18736,12448,Gargoyle Laverne (voice)
72250,12448,Clopin (voice)
1693,204342,Kyosuke Shikijo / Hentai Kamen
1149337,204342,Aiko Himeno
124963,204342,Tamao Oogane
1039220,204342,Teacher Towatari
1044524,204342,Maki Shikijo
224411,204342,
1204781,204342,
46364,204342,
96563,204342,
133699,204342,
912632,91973,Ariane
1062757,91973,Oona
33040,91973,Kristina
235804,91973,Lukas
33682,91973,Marie
40563,91973,Volker
234116,91973,Boris
53721,91973,Konas
1062760,91973,Baron
1062761,91973,Jacky
94421,293828,Beck
585673,293828,Candice
156653,293828,Ezrin
1295668,293828,Michael
191377,293828,Runyan
1367309,293828,Jiminey
86847,20947,академик Филатов
86848,20947,академик
1190708,20947,Катя Панфёрова
86849,20947,Варя Кутейщикова
1119000,20947,И. О. О.
86851,20947,академик Благовидов
86852,20947,академик Огонь-Дугановский
86853,20947,академик Курочкин
86672,20947,мать Паши Козелкова
86854,20947,Лёля Козелкова
1362313,347096,Marek
51965,347096,Gojun Pye
107793,347096,Thane
1418422,347096,Dagen
1210153,347096,Qole
556275,347096,Szorlok
87118,208242,Roman
78862,208242,Grace
1191223,208242,Anthony
1340981,208242,Johnny Solo
941194,208242,Jason
968742,208242,Woody
51999,208242,Fine Young Thing
1070268,208242,Burt
1375253,208242,Peter
1224244,208242,Marcus
1288705,253255,Harper
1288706,253255,Allie
109740,253255,Cobble Hill Mom
1267216,253255,Ebb
169244,253255,Benji
225377,253255,Sam
1041923,253255,Russ
223879,253255,Reggie Watts
8784,83581,Ray
18616,83581,Pete
9015,83581,Laura
47735,83581,Mandy
73283,83581,Dave
16699,83581,Ray's Friend
79638,83581,Lighter Seller
83682,49087,"Village foreman, Cheon Yong-deok"
21687,49087,Ryoo Hae-gook
80461,49087,"Prosecutor, Park Min-wook"
87897,49087,Lee Yeong-ji
1130534,49087,"Villager, Ha Seong-gyoo"
123820,49087,"Villager, Jeon Seok-man"
84996,49087,"Villager, Kim Deok-cheon"
83637,49087,Yoo Mok-hyeong
109060,49087,District Prosecutor
552072,49087,Director Kim
3110,54040,Herself
147980,54040,Herself
6729,54040,Himself
8963,54040,Herself
39012,54040,Himself
1380109,54040,Himself
6471,54040,Tom the Priest
11218,54040,Himself
52852,54040,Lila
1232592,54040,Himself
993999,132912,Voice
83220,113388,현정화 (Hyeon Jeonghwa)
21688,113388,리분희 (I Bunhui)
1057068,113388,유순복 (Yu Sunbok)
138527,113388,이코치 (c​oach Lee)
147852,113388,조감독 (director Cho)
1095818,113388,최경섭 (Choe Gyeongseop)
998412,113388,오두만 (O Duman)
1410299,113388,추일성 (Chu Ilseong)
1263930,113388,Hyun Jung-hwa's younger sister
547972,113388,Choe Yeonjeong
143996,48119,Wojtek
68518,48119,Katia
144001,48119,Gazda
144002,48119,Andrij
1651702,48119,Baton
591428,48119,Kalafior
2831,48119,Grandpa
1250930,48119,Mother
1188246,48119,Gazda's Wife (as Jowita Miondlikowska)
1651704,48119,Gazda's Son
21742,48856,Lukas Eiserbeck
28420,48856,Isabella
53904,48856,"Romberg, Isabellas Stiefvater"
36442,48856,Sieveking
585918,48856,Beckmann
4620,48856,Krausser
27319,48856,Johannsen
4621,48856,Schwimmer in der Nacht
39810,48856,Frau des Albaners
68903,346646,Seo Do-cheol
572225,346646,Jo Tae-oh
84996,346646,Director Choi
77188,346646,Team Leader Oh
1692997,346646,Miss Bong
1255409,346646,Detective Yoon
1856377,346646,Detective Wang
112785,346646,Driver Bae
1044800,346646,Chief Jeon
88298,346646,Chairman Jo
63436,291549,Ahn Ok-yun
75913,291549,Hawaii Pistol
73249,291549,Yeom Seok-jin
77188,291549,Pomade
138336,291549,"Chu Sang-ok (""Big Gun"")"
1293080,291549,Kang In-gook
141857,291549,Hwang Deok-sam
564844,291549,Kawaguchi
1347175,291549,Butler
1294642,291549,Ahn Seong-sim
1228341,310135,The Kid
76877,310135,Apple
11086,310135,Zeus
92172,310135,Frederic
571569,310135,Skeletron
96591,310135,Bagu
1501942,310135,Scout
1501941,310135,Female Guard
1501943,310135,Turbo Général
1501944,310135,Young The Kid
1191198,63569,Бармалей
1190216,63569,Айболит
1190217,63569,Подручный Бармалея
86696,63569,Подручный Бармалея
237504,63569,Обезьянка Чичи
96213,63569,
929662,63569,
96519,63569,
86740,63569,
191661,70418,Darren
205474,70418,Xandrie
558466,70418,Zack
127734,70418,Simone
131928,70418,Ella
558467,70418,Young Boy
558468,70418,Shay
1875591,70418,Annoying Guy
1701600,70418,Cyber Bully
82785,22084,Melissa Morris
95136,22084,Wheeze
54594,22084,Merv
95137,22084,Trip Zoome
5411,45602,Zora Banks
10814,45602,Franklin Swift
30485,45602,Mrs. Swift
34018,217414,David
34057,217414,Mudo
224731,217414,Mati
1042728,217414,Paula
1273962,217414,Gigi
27459,217414,Edu
1103794,217414,Adelardo
1042750,217414,Tere
16868,217414,Ramón
1202169,217414,Gabi
6648,106194,Himself
1445738,106194,Herself
38127,106194,Himself
98568,86955,Reverend Isaiah T. Jenkins / His brother Sylvester
1534164,86955,Speakeasy Proprietor
1279006,86955,Yello-Curley' Hinds - the Phony Reverend's Former Jailmate
1534165,86955,Deacon Simpkins - a Church Elder
1534166,86955,Brother Amos - a Church Elder
1534168,86955,'Sis' Caline - a Pious Lady
238576,111344,Harriet Green
941850,111344,Leslie Benn
115154,111344,Maudie
129327,111344,Tommy Thompson
11999,111344,Treadwell
1360397,111344,Marquis of Staines
96429,138167,Bruno
1028444,138167,Lalo
1170233,138167,Lisa
1153988,138167,silvia
19020,86990,Narrator (voice) (uncredited)
74909,336664,Paulina
1457004,336664,Fernando
1086359,336664,Alberto
1698973,336664,Ciro
66959,336664,Victoria
1522001,336664,Laura
1117847,336664,Rudy
1376058,336664,Vivi
6593,23388,Narrator (voice)
19020,23388,Voices of officers (voice)
90062,23388,Himself - USAAF Fighter Pilot (as Maj. Milton Ashkin)
90063,23388,Himself - USAAF Fighter Pilot (as Lt. Lyle A. Bean)
145262,52050,Sasha
991930,52050,X
1617522,52050,Boshen
1617523,52050,James
167166,52050,Mother at Mall
1716983,52050,Father at Mall
997262,52050,Mary
1094920,52050,Party Guest #1
1018056,267815,
87015,267815,
103781,85820,Elizabeth Bousset
35194,85820,Jean Cornudet
78901,85820,Lt. von Eyrick
6933,85820,The Count de Breville
120440,85820,The Countess de Breville
100078,85820,A Wholesaler in Wine
10926,85820,The Wholesaler's Wife
133277,85820,Sergeant at Inn (uncredited)
9857,6945,Herb Brooks
21479,6945,Mike Eruzione
26472,6945,Jim Craig
51517,6945,Lee Auge
51518,6945,Kaminsky
51519,6945,Murray
51520,6945,Craig Patrick
101172,6945,George
106248,6945,Donna
41232,6945,Pat Brooks
1024395,270759,Shadow leader
4259,270759,Oh Hyeon
1330446,270759,Shadow 1
1330448,270759,Shadow 2
232824,270759,Shadow 4
1330449,270759,Shadow 5
1330450,270759,Shadow 6
1464070,270759,Ji-hye
15277,41288,Rocky Marciano
14698,41288,Barbara Cousins
6167,41288,Al Weill
15183,41288,Frankie Carbo
62032,41288,Joe Louis
110799,41288,Allie Colombo
862,41288,Pierino Marchegiano
157996,41288,Pasquelina Marchegiano
134078,41288,Charley Goldman
172915,41288,Carmine Vingo
89914,198204,Eddie
19406,198204,Biff
30236,198204,Windy
1178567,198204,Babs
148528,198204,Betty
236568,198204,Jane
139240,198204,Moe
1010141,198204,Momma
151936,198204,Freshie
1167825,198204,Stupid
13906,54570,Sandro
95117,54570,Mirabel Miller
131726,54570,Miss Cordelia Channing
8240,54570,Lord Clewe
150948,54570,Consul-General Semanek
112012,54570,Lucille
30719,54570,Spellek
30264,54570,Ernest
4969,54570,Gettel
89744,54570,Mr. Squires
2778,88737,Chino
148602,88737,Darryl
160432,88737,Smiley
153464,88737,Chris
76065,88737,Magoo
18992,60932,John
12519,60932,Abigail Carver
206966,60932,Rhea Carver
3019,60932,Rosmarie Carver
232005,60932,Oliver Sands
232006,60932,Simon
1010959,60932,Cally
139835,60932,Taylor
1163979,60932,Nika
1427680,60932,Jessica
29427,49843,Lord Henry Mayley
12446,49843,Sonny MacGregor
43798,49843,Flora Ransom
9909,49843,Melissa Right
30766,49843,Nigel Dennis
142937,49843,Lady Lucy Mayley
40949,49843,Ethel Ransom
213395,316885,Sara
27764,316885,Dave
1643,316885,Vicar
1206334,316885,Jamie
1229245,316885,Rachel
71354,316885,Thomas' Mother
1662447,316885,
972115,316885,
1415725,319513,Nina
116202,319513,Sven
1060228,319513,
235806,319513,
543208,319513,Matthias
1268543,319513,
1111432,191718,Ali
143596,191718,Matthias
1104307,191718,Udo
37758,191718,L'Étalon
144780,191718,La Star
1176755,191718,L'Adolescent (as Alain Fabien Delon)
1176756,191718,La Chienne
4813,191718,Madame La Commissaire
19776,191718,Brigadier chef
1176757,191718,Brigadier adjoint
93193,330421,Suyambulingam
544979,330421,Rani Suyambulingam
309241,330421,Constable Perumal
1265040,330421,IG Geetha Prabhakar
1142829,330421,Selvi Suyambulingam
86062,330421,Prabhakar
1310398,330421,Pullimeena Suyambulingam
1310400,330421,Varun Prabhakar
544888,330421,Bus Conductor
131261,330421,Rani's father
28256,177104,Salvatore Aianello
553896,177104,Nannina
13733,177104,Parenti
103777,177104,Giovanni
1137500,177104,Irene
236563,177104,Rosetta
1159521,177104,Antonio Capasso
129967,177104,Wilma
119795,177104,Antonio Esposito
932298,177104,Vittorini
212285,348296,Alfie Wickers
82806,348296,Fraser
207384,348296,Rosie Gulliver
1399751,348296,Chantelle
66161,348296,Martin Wickers
1399752,348296,Stephen
1399750,348296,Jing
1251136,348296,Mitchell
1399749,348296,Joe Poulter
1399748,348296,Rem Dogg
35597,26847,Mary Class
38583,26847,
66606,26847,
52507,26847,Donna Louise Campbell
1168174,287241,Dustin Diamond
43244,287241,Mark-Paul Gosselaar
1353825,287241,Tiffani-Amber Thiessen
892734,287241,Elizabeth Berkley
1353826,287241,Mario Lopez
1353827,287241,Lark Voorhees
62867,287241,Peter Engel
59185,287241,Sharon Harris
158396,287241,Dennis Haskins
1368795,287241,Eric
29222,301351,Cole
1186505,301351,Sophie
8210,301351,James
1469633,301351,Himself
1469630,301351,Himself
17866,301351,Nicky
79795,301351,Ollie
19498,301351,Paige Morrell
52938,301351,Mel
1525940,301351,Courtney
1225288,253333,
1376796,253333,
7042,253333,
47652,253333,
1169165,253333,
1041241,62409,Pablo
145184,62409,Lucía
937237,62409,Stam
18463,62409,Goros
1532440,62409,Lic. Lozada / Padre Miguel
130368,62409,Milo
1482331,62409,Marta
1075806,62409,Svetlana
588734,53743,
588735,53743,
110589,53743,
1474966,53743,Himself
820,112130,Tommy
211596,112130,Talia
1159,112130,Hector
3085,112130,Micky
67778,112130,Young Yoni
4175,112130,Mr. Solomon
7004,112130,Red Parker
18041,112130,Levi
10485,112130,Nancy
118357,112130,Aline
16628,50715,Joe McCain
72855,50715,Mandy Hodgson
71586,50715,Russ Mountjoy
74440,50715,Jane Rogers
45050,50715,Alan
18280,50715,Fish Shop Bobby
70518,50715,Monica
83278,50715,Brendan
1234942,50715,Dee Dee
1466879,50715,Chrissie
10669,115616,Bancroft
11085,115616,Deckermensky
47627,115616,Hazel
26071,115616,Maureen
28897,115616,Ward Sister
149979,115616,Nurse Javis
93839,115616,
135180,115616,Walter Bancroft
10504,115616,Vivian Bancroft
37437,115616,
160432,146949,Nick Rawlins
1171915,146949,Squad Leader
1171916,146949,P.F.C. Ku
1171917,146949,P.F.C. Bong Ku
1116836,146949,2nd Patient
83264,91691,Once
2831,91691,Dyrektor więzienia
7107,91691,Scope
2820,91691,Dojrzała prostytutka
1138240,91691,Urzędnik bankowy
1138241,91691,Klientka w banku
1138242,91691,Strażnik więzienny
1068465,91691,Pastor
591405,91691,Seksbomba u drugiego bohatera
591265,91691,Policjant z urwaną ręką
1498038,323272,Elizabeth Jordan
525138,323272,Tony Jordan
167132,323272,Miss Clara
1498039,323272,Mandy
215301,323272,Michael
1498040,323272,Jennifer Stephens
1498041,323272,Veronica Drake
1498042,323272,Danielle Jordan
78040,323272,Coleman Young
1009804,323272,Tom Stafford
27776,180900,Atsuko Shiraiwa
31078,180900,Kunihide Kiyomaru
45999,180900,Kazuki Mekari
70626,180900,
93892,180900,
43664,180900,
237363,180900,
1108277,284290,
64846,284290,
1372193,284290,
1372194,284290,
1372195,284290,
1121169,273153,Delphine
17522,273153,Carole
49168,273153,Monique
1164460,273153,Adeline
1132641,273153,Antoine
1706682,273153,Françoise
880,16366,Joseph (voice)
2,16366,Judah (voice)
13732,16366,Jacob (voice)
80414,16366,Rachel (voice)
63978,16366,Asenath (voice)
80415,16366,Zuleika (voice)
19151,16366,Potiphar (voice)
80416,16366,Pharaoh (voice)
6106,16366,Simeon / Slave Trader (voice)
198,16366,Auctioneer / Horse Trader (voice)
1221916,281124,Clem Waters
109701,281124,June Waters
170573,281124,Sonny Waters
34320,281124,Gov. John H. Dirks
40623,281124,Lawyer
117697,281124,Cyril - the Butler
34084,281124,Mr. Green
1340119,281124,Decorator
4353,357130,Tom Macy
18582,357130,Jerry Macy
118203,357130,Father O'Dowd
3340,357130,Lola
29579,357130,Joseph P. Garrity
16764,357130,Tommy Macy
147117,357130,Judge
102002,357130,Mrs. Garrity
954443,357130,Court Clerk
15137,128939,
56322,352552,Herself
22214,352552,Himself
28640,352552,Herself
77089,352552,Himself
11076,352552,Himself
22215,352552,Himself
22225,352552,Himself
9281,352552,Herself
22224,352552,Himself
51329,352552,Himself
2524,276907,Ronald Kray / Reginald Kray
70456,276907,Frances Shea
2040,276907,Leonard 'Nipper' Read
11207,276907,Leslie Payne
1303037,276907,Mad Teddy Smith
9046,276907,Angelo Bruno
228866,276907,Frank Shea
6162,276907,Charlie Richardson
47615,276907,Elsie Shea
145143,276907,David Bailey
8975,277710,Prof. Walter Zarrow
1462,277710,Adam Zarrow
37917,277710,Sophie
515,277710,Marcia Zarrow
74541,277710,Sam
1053170,277710,Amy
39390,277710,Jeffrey
15370,277710,Sarah
1175394,277710,Nicole
14984,277710,Jill
191228,306943,Jodi Watson
1214430,306943,Mindy Goldman
208225,306943,Virginia Doe
212934,306943,Dave Quinn
1254435,306943,Mackenzie Smith
984658,306943,Whitney North
11805,306943,Herb Watson
18982,306943,Principal Whitmore
1053170,306943,Claire Connors
1011103,306943,Colin Hackett
143593,285841,Michael Aleen
2229,285841,Nurse Susan Peterson
530,285841,Olivia
21089,285841,Dr. Toby Green
28256,60061,Gennaro Iovine
69966,60061,Amalia
225486,60061,Maria Rosaria Iovine
230425,60061,Amedeo
132190,60061,Pasquale Miele
225483,60061,Adelaide
5813,60061,Federico
42803,352173,Vijay Salgaonkar
55062,352173,Inspector General Meera Deshmukh
145628,352173,Nandini Vijay Salgaonkar
78922,352173,Mahesh Deshmukh (Meera's Husband)
1527501,352173,Anju Salgaonkar (Vijay's elder daughter)
35747,353879,
81869,353879,
1197124,353879,
106951,353879,
1495604,353879,
933391,353879,
1495605,353879,
1495607,353879,
60611,353879,
1374337,353879,
1335340,328714,General Nam O-cheon
1481180,328714,Shin-ae
1481181,328714,
1481182,328714,
83854,253253,Jude
111685,253253,Bobbie
11512,253253,Albert
1188193,253253,Guy
1292102,253253,Businessman
1237293,253253,Brenda
20750,301629,Shannon
119592,301629,Kelly
10871,301629,Martha
20387,301629,
17402,301629,Edwin
1331652,301629,Ruby
28640,301629,Margaret Lipka
61110,301629,Gerald
200237,301629,Kristen
132355,301629,Eric
32798,300542,Catherine Hewitt
77795,300542,Ginny Lowell
11663,300542,Rich
582722,300542,Michelle
107766,300542,James
1090132,300542,Keith
77860,93840,Le Commandant Lassalle
2192,93840,Narvik
126386,93840,Héloïse
999800,93840,Vermulen
54236,93840,Marchand
999803,93840,Simon
999804,93840,Briand
112768,93840,Rochambeau
1632523,93840,Femme Lassalle
1332485,93840,Videur
966556,323373,Brodie
1406654,323373,Medina
1422674,323373,Dion
1422675,323373,Shanna
15578,323373,Uncle Albert
15580,323373,Aunt Mary
167025,323373,Abigail
1224948,323373,Zakk
1290161,323373,Giles
1440014,323373,Rikki Daggers
10297,343289,Himself
17647,343289,Herself
165867,343289,Himself
1217503,343289,Himself
1474263,343289,Himself
1474264,343289,Herself
143186,343289,Himself
24299,78572,Patrick
584567,78572,Charlotte
19269,78572,Véronique
44567,335837,Count Geza von Közsnöm
49018,335837,Countess Elsa von Közsnöm
1454471,335837,Lucy
1454472,335837,Viktor
16797,335837,Dr. Sigmund Freud
10256,335837,
1087,335837,Oscar
146859,335837,Ms. Sedlacek
62892,335837,Ignaz
1497339,335837,Maid
47153,288585,Esther
69180,288585,Poul
4458,288585,Heidi
1078979,288585,Sanne
6121,288585,Michael
90060,288585,Dennis
117955,288585,Lisbeth
1448472,288585,Jonathan
78875,59499,
88495,59499,
118742,59499,
572084,59499,
966327,59499,Grandmaster Blanc
1672883,349048,
1672884,349048,
1672885,349048,
1672886,349048,
57362,11204,Anna Mauth
65642,11204,Robert Newman
27419,11204,Alexander Wenninger
7830,11204,Carl Mauth
53109,11204,Maria Goldberg
1876,11204,Simon Goldberg
67546,11204,Pfarrer der Frauenkirche
38486,11204,Blockwart
22664,11204,GL Martin Mutschmann
4619,11204,Frau
60255,238398,Grantham Portnoy
68751,238398,Rose Price
62561,238398,Wallis
120591,238398,Erik Henry
1272846,238398,Superintendent Linn
1272847,238398,Motel Employee
1272848,238398,Brick
116975,268009,"Ben Matthews (4 episodes, 1975)"
1339413,268009,"Sarah Hargreaves (3 episodes, 1975)"
1250205,268009,"Philip Hargreaves (3 episodes, 1975)"
1339414,268009,"Joel Barnett (2 episodes, 1975)"
2629,268009,Billy Shepherd
1704059,268009,
1704060,268009,
1320186,268009,
1704062,268009,
1704063,268009,
4735,82313,Jim Boone
84407,82313,Mart Ryde
212689,82313,Red Pierre
36810,82313,Irene Melody
14700,82313,Black Gandil Morgan
152771,82313,Dick Wilbur
906406,82313,Jack Boone
785,82313,Bob McGurk
76543,82313,Garry Patterson
36905,82313,Roderigo Venalez
1150903,134144,"Pietro ""Beppo"" Donnetti"
397765,134144,Annette Ancello Donnetti
931241,134144,Trudo Ancello
141140,134144,Bill Corrigan
1150904,134144,
1241030,180759,David Reighton
1266677,180759,Hanna Reighton
1504458,180759,Ray Reighton
201667,180759,Tommy Evans
1312123,180759,Nice Ronnie
1213838,180759,Angie
202760,180759,Paul
20132,180759,Bunny
10767,335874,
3266,335874,
6200,335874,
37421,335874,
207899,335874,
149550,335874,
37632,306819,Einar Wegener / Lili Elbe
227454,306819,Gerda Wegener
73381,306819,Hans Axgil
55085,306819,Ulla Paulson
17064,306819,Henrik Sandahl
8197,306819,Dr. Kurt Warnekros
36666,306819,Dr. Jens Hexler
118617,306819,Dr. Buson
1252934,306819,Elsa
383624,306819,Rasmussen
1483978,224894,
1369024,295401,Dino
1369025,295401,Ida
71180,295401,Ole
1452004,295401,Siri
85152,295401,Marianne
526011,295401,Anders
1259693,295401,Perry
1452005,295401,Anisa
1026364,295401,Hanna
95703,295401,Frode
224521,56554,Candy
120664,56554,Dean
224522,56554,Ronnie
224523,56554,Number 48
144311,56554,Sanjay
199139,56554,Marky
224524,56554,TC
224525,56554,Gordon
195922,56554,Mr. Ree
224526,56554,Mr. Big
1467369,57876,Reid
1467370,57876,Darrin
227364,57876,Ben
1075097,57876,Jelena
154472,57876,Jim Nelson
46930,57876,Frank Novak
1287575,57876,Glenn Campbell
1467371,57876,Little A'Le'Inn Waitress
1467372,57876,Kooky Rachel Local
1467373,57876,Lazar's Insider Security
10017,357935,Col. Jesse Price
76519,357935,Stanley Smith
115990,357935,Catherine Hume
1905,357935,Clark Simmons
15666,357935,Rear Admiral Batt
30527,357935,Gen. Keaton
19426,357935,The Cook
134635,357935,Brig. Gen. Cragey
1937,263570,Sammy Hogarth
10539,263570,Julie Hogarth
8254,263570,Al Preston
265401,263570,Lester Hogarth
1221520,263570,Connie
13786,263570,Elwell
69811,263570,The Director
26028,263570,Jake
19435,263570,Sonny
103092,263570,Masseur
139682,128634,Hawkins Coselow
1087588,128634,Sebastian
100233,128634,Regalia
1087586,128634,Chandra Kerkorian
186688,128634,Dr. Alexis Zalazny
1087587,128634,Dr. Taurence Roberts
103724,128634,Ariel
109626,128634,Rev. Delaney
1087590,128634,Teague
61705,128634,Imperia (as Woon Park)
31895,330171,Rita
59640,330171,Susanna
5077,330171,Stéphanie
954,330171,Ramona
958,330171,Segunda
94255,330171,Saverio Crispo
1604,330171,Pedro
93564,330171,Solveig
31384,330171,Alfonso
133215,330171,Marco Serra
22383,152787,Johnny Ears
5401,152787,Erastus 'Deaf' Smith
5790,152787,Susie the hooker
19612,152787,Hester McDonald Morton
6787,152787,Williams
5566,152787,General Lucius Morton
1137518,152787,The Senator
31546,152787,J.M. Hoffman
1417629,152787,Mrs. Porter the Madame
7700,152787,Rosita McDonald
1210682,297755,Aoi Nishimori
1177942,297755,Shuusei Kugayama
1024891,297755,Ryosuke Sato
1254820,297755,Moe Shibuya
1016153,297755,Satsuki Mizuno
974738,297755,Sayoko
144949,297755,Soju Kugayama
115656,297755,Kazumi Hoshino
90159,297755,Teacher Onda
1194978,297755,Wataru Sanjo
65198,17433,Ryû (voice)
81857,17433,Ken Masters (voice)
81858,17433,Chun-Li (voice)
81859,17433,Gouki (voice)
81860,17433,Rose (voice)
81861,17433,Sakura Kasugano (voice)
81862,17433,Shun (voice)
81863,17433,Gôken (voice)
81864,17433,Balrog Fabio La Cerda / Dan Hibiki (voice)
81865,17433,Zangief (voice)
109,241843,Clint
17486,241843,Lucy
11678,241843,Wade
58737,241843,Tracy
476163,241843,Rebekkah
2128,241843,Doug
1215525,241843,Rick
59595,241843,Vice Principal Simms
1185799,241843,Patriot
984614,241843,Dink
69636,141138,Wang Yang
244354,141138,Zhou Ping
229302,141138,Meng Er Da
240174,141138,Master Ou
239722,148622,Leonid Filimonov
86957,148622,Lida
99287,148622,Yelena
125855,148622,Odinokov
278141,148622,Lyusya
28769,148622,Yaroslav Stepanovich
96513,148622,Leonid's Father
1175938,148622,Surova
240326,148622,
591946,148622,
109117,32336,Vera
82796,32336,Man
99262,32336,Platon Ryabinin
86682,32336,Uncle Misha
13713,32336,
543745,32336,
240326,32336,
86957,32336,
1175938,32336,
1190697,32336,
99256,27920,Серёжа
99258,27920,"мама Серёжи, Марьяна"
86676,27920,"Поля, мать Васьки"
38131,27920,
86851,27920,Дядя Костя
99262,27924,Андрей Бузыкин
99263,27924,Нина Евлампиевна Бузыкина
99264,27924,Алла
1190261,27924,
86664,27924,"Василий Игнатьич Харитонов, сосед Бузыкина"
543873,27924,
87083,27924,
1190694,27924,
589068,27924,
589065,27924,
86999,65142,Nadya Klyueva
235422,65142,Susanna
99272,65142,Volodya Smirnov
939188,65142,Лёня Пряхин
86663,65142,Pasha Diatlov
240595,65142,Klavdiya Matveevna
240532,65142,Vinogradova
86755,65142,Sysoev
240326,65142,Arkady
240596,65142,"Petr Vasilyevich, Boss"
236826,73546,Князь Волконский
87001,73546,Князь Трубецкой
1190211,73546,Княгиня Волконская
99287,73546,Княгиня Трубецкая
24371,73546,Иван Анненков
1090481,73546,Кондратий Рылеев
140223,73546,
549036,73546,Павел Пестель
240487,73546,граф Лаваль
1190397,73546,Сергей Муравьёв-Апостол
1190345,27934,Остап Бендер
1189304,27934,Киса Воробьянинов
1191198,27934,Отец Фёдор
99282,27934,Альхен
86796,27934,Клавдия Ивановна
99283,27934,дворник Тихон
99285,27934,актёр Подколесин
47422,27934,танцовщица
86670,27934,Безенчук
99284,27934,жена Альхена
1090481,27935,Волшебник
99287,27935,Жена волшебника
86664,27935,король
1190345,27935,Министр-администратор
99272,27935,медведь
236836,27935,Охотник
99288,27935,принцесса
99289,27935,Эмилия
932512,27935,Ученик охотника
1038585,27935,Фрейлина Оринтия
86680,46010,Николай Мячиков
1190350,46010,Воробьев
1190205,46010,"Анна Суздалева, инкассатор"
1190345,46010,Юрий Проскудин
86837,46010,Дежурный милиционер
86666,46010,Секретарша Федяева
47435,46010,Смотрительница музея
1189309,46010,Грабитель
544511,46010,Врач скорой помощи
86847,46010,Шофёр инкассаторской машины
109117,63258,Lena Krylova
86837,63258,Grisha Koltsov
29196,63258,Serafim Ivanovich Ogurtsov
239715,63258,Comrade Nekadilov
236823,63258,Fyodor Petrovich Mironov
86708,63258,Tosya Burygina
47436,63258,Clown
1194970,63258,Clown
1346216,63258,Полотер
109117,57781,Liza
107667,57781,Lyubov
240540,57781,Masha
99287,57781,Anya
235056,57781,Businessman
125855,57781,General
237508,57781,Theater Administrator
544620,57781,Businessman from Astrakhan
240556,57781,City Party Committee Secretary
240827,57781,
107667,56547,Malayeva
99265,56547,Anikeyeva
125855,56547,Sidorin
47949,56547,Guskov's wife
86753,56547,Fetisov
86752,56547,Karpukhin
97367,56547,Khvostov
232842,56547,Smirnovsky
24371,56547,Miloserdov's son
224116,56547,Marina
235065,77986,Aglaya
125737,77986,Ivanitsky
235056,77986,Vakhlakov
278180,77986,Sofya
558015,77986,
87409,77986,
544616,77986,
240834,77986,
1190345,57778,Andrey Vasilyev
119516,57778,Olga
23367,57778,Giuseppe
1196778,57778,Antonio Lo Mazzo
1190350,57778,Lame man
103627,57778,Rosario Agro
1190205,57778,Andrey's mother
544619,57778,kapellmeister
236853,63303,Katya Ivanova
86894,63303,Pashka Gusarov
86671,63303,Grandfather
86837,63303,Mitya
86711,63303,Komarinskaya
239715,63303,Komarinsky
86762,63303,Yelizaveta Timofeyevna
1190205,63303,Neighbour
86826,63303,Tenant
86664,78132,Antti Ihalainen
86752,78132,Jussi Vatanen
86670,78132,Tahvo Kennonen
22831,78132,Kaysa Karchutar
239715,78132,Hyuvyarinen
86681,78132,wife of Hyuvyarinen
1098608,78132,Anna-Qays Hyuvyarinen
86691,78132,chief of Police
86663,78132,peasant
240326,78132,"рассказчик, озвучка"
86691,42275,завмаг Горбушкин
86681,42275,Жена Горбушкина
86752,42275,брат жены Горбушкина
240369,42275,Сосед Горбушкиных
128285,42275,Анатолий («Анатоль») Барыгин-Амурский
124429,42275,Татьяна жена Анатолия
90360,42275,Николай («Кока») муж Зинаиды
240540,42275,Зинаида жена Николая
337009,42275,"Софочка, подруга Зинаиды"
939188,42275,"""Рыбий глаз"""
238485,80155,Khlestakov
1189304,80155,Gorodnichiy
86682,80155,Anna Andreyevna Skvoznik-Dmukhanovskaya
556853,80155,Khlopov
86752,80155,Zemlyanika
1119005,80155,Lyapkin-Tyapkin
86663,80155,Shpekin
236835,80155,Dobchinsky
86840,80155,Bobchinsky
239715,80155,Osip
560153,71051,Konstantin Lukov
560154,71051,Tatiana Pegova
86691,71051,San Sanych
939188,71051,Stepan Stepanovich
86681,71051,"Housekeeper, Claudia Antonovna"
